"name","mz","rt","QC11","QC12","QC22","QC23","QC24","QC25","QC26","QC27","QC28","QC29","QC30","QC31","QC13","QC32","QC33","QC34","QC35","QC14","QC15","QC16","QC17","QC18","QC19","QC20","QC21","EC4349","EC7415","ECFD103","EC3972","EC6120","EC6561","EC7522","EC7401","EC34A1771","EC6594","EC53A2215","EC47A2046","EC6557","EC6517","EC7221","EC7560","EC4365","EC4182","ECA1469","EC4455","EC17A1458","EC4641","EC6364","EC7460","EC6891","ECA1467","EC4121","EC6A1215","EC24A1581","EC6349","EC7447","EC4177","ECFB131","EC26A1605","EC6401","EC7586","EC6591","EC30A1671","ECA558","EC4370","EC4654","EC4374","EC4565","EC563","EC6602","EC3751","ECFB60","EC7631","EC6513","EC4638","EC8365","EC4149","EC4536","EC4293","ECFB123_1","EC6132","EC7403","EC4302","EC4385","EC6291","EC6548","EC6461","EC6742","EC6400","EC7597","EC6748","EC6101","ECFB123_2","EC6305","EC4106","EC4265","EC4136","EC4206","EC7372","EC6208","EC4291","EC6752","EC4482","EC6893","EC7360","EC7590","EC4781","EC7234","EC7458","EC7438","EC6200_1","EC6399","EC6459","EC55A2248","EC6902","EC6326","EC4173","ECFA125","EC8363","ECFC120","EC4179","EC6225","EC8289","EC4493","EC7446","EC6290","EC4382","EC6112","EC7577","EC4160","EC7160","EC3670","ECFA123","EC6299","EC8056_1","ECFB129","EC7536","ECFC18","EC6746","EC7237","EC6894","EC6659","EC3768","EC4286","EC8457","EC4054","EC4193","EC567","EC4483","EC7371","EC4171","EC6614","EC6358","EC4052","EC6731","EC4771","EC6519","EC5A1395","ECA1356","EC6109","EC4086","ECFB47","EC4600","EC4272","EC7527","EC4338","EC47A2049","EC4604","EC4602","EC6559","EC6304","EC4201","EC4135","EC4105","EC6501","EC4532","EC4235","EC7542","EC3703","EC8367","EC6356","EC3688","EC7603","EC6562","EC6402","EC32A1737","EC7244","EC7528","EC6634","EC8065","EC3938","EC3687","EC4224","EC4348","EC7154","EC4619","EC25A1596","EC6345","EC7549","EC4220","EC6103","EC4268","EC6808","ECA1318","EC3944","EC3677","EC25A1594","EC6108","EC7233","EC6202","EC4270","EC3826","EC7599","EC6408","EC7426","EC6A1200","ECFB147"
"M547T466",547.3561109,465.55,1071247.021,920624.9717,864692.9183,857821.2487,837514.0308,661060.7554,600561.5341,812683.1306,816387.064,790253.8241,821663.8473,803301.2759,904251.7977,807065.353,826963.4819,858635.6576,866575.2188,952063.879,761132.556,781500.8955,751370.3084,735103.7253,877045.5031,815455.7135,789146.209,1091786.437,886943.2237,950606.7347,865417.1608,969550.1799,902372.5687,908263.1181,856147.6625,897618.2354,1063028.787,747558.4073,932384.8529,686667.5041,856105.6941,711383.5479,785040.4211,1058328.155,720089.0617,663444.8853,1001305.949,812968.0975,1238173.311,1238345.434,959140.1247,1094454.439,1073736.446,1034300.975,752158.4041,773270.4308,741988.7985,533921.6309,917650.6768,758609.8897,837684.8285,778795.3656,642460.5996,722469.6073,702263.8693,825107.4885,941027.0798,758564.4226,824160.0551,806185.8124,1007579.029,1066206.68,943880.1126,934569.7229,896340.2079,860966.5308,788282.7017,909497.4496,995049.9989,879292.9502,644375.6168,644968.789,969299.0028,754684.9109,932180.8436,923182.4671,1022675.149,737529.7264,689359.7253,771282.2067,746591.212,962669.01,997287.0931,891789.1108,767619.2637,1083139.06,909059.3351,1032272.046,662552.5783,782229.3955,812464.9292,964227.3122,597965.2031,780691.1088,957173.48,844278.1058,832165.7156,1035128.368,850209.6127,927848.7586,708901.6852,861467.7894,865082.5396,930098.4817,953022.7376,752852.4719,851025.6831,839352.0339,899825.3822,951825.1309,785961.5583,886043.5906,893047.797,989773.7122,857887.2871,958487.7714,1062024.889,1061087.349,802353.6175,1084211.098,631059.9809,680356.1243,775062.7817,654842.2789,888143.7138,742163.4122,769734.8615,777299.7637,826500.0351,839005.9164,842126.5078,820102.0758,935922.5632,1051844.275,752940.7883,684822.2771,648659.9538,1061472.188,723951.2595,709193.3815,1023412.215,632406.749,753752.8524,809026.8632,1012081.274,976086.7856,839222.5827,739366.4122,727336.5479,762977.2813,826373.1954,905409.7957,925817.6954,832757.4405,883115.7194,628444.5963,526751.3754,1192655.132,613000.0752,721334.33,695196.86,700266.4383,1136134.386,628203.6421,879394.2187,955530.9514,892694.7991,1276538.879,676556.0251,580307.2808,679025.4449,574091.8948,672259.855,655850.011,663196.5071,674685.5804,714803.0274,620096.9597,560202.5496,502943.9528,995381.5961,915350.3515,762914.433,943510.3623,798509.5771,1101846.921,998628.7731,647081.1221,862411.2479,965343.1162,585672.2365,833286.1379,743678.1864,852311.2984,836509.5516,778325.3365,797543.2802,1058233.525,636620.9284,912859.1128,615053.1858,882949.8919,886312.7983,1007916.041,705052.1222,591911.5167,604284,666736.8405,801135.2465
"M548T439",548.3704287,438.73,568966.4842,609503.6697,547224.4604,531161.2521,549261.696,582083.6311,543993.5813,524562.2492,539580.7301,507030.3898,520139.2671,516725.5567,550484.4742,520795.9449,525855.8608,528761.2851,520468.006,550871.9518,458935.4167,474498.1332,461287.1586,484417.1528,476728.3353,526125.2307,533486.1553,619581.0037,433202.8173,440452.4518,943865.3748,581763.5301,797707.3777,945654.2079,532435.2883,776899.4088,662383.0855,906258.4288,596869.7165,548368.9066,396834.0242,382186.8994,523513.7519,559056.0439,400102.5135,962432.2096,361291.6884,904862.4227,487427.925,513917.6923,249297.6553,466873.6115,697451.2286,892545.61,936785.613,641372.1335,389922.0668,305221.2508,504595.6325,786517.0288,801695.6088,553360.3857,331609.7106,847281.0823,695715.7165,999235.3211,637293.8189,423074.1008,406345.7686,455119.5155,1006419.588,591613.9279,545660.6384,422555.6779,610480.2904,974099.7034,439736.0495,747839.1026,761793.295,780908.8912,848152.5232,510640.4129,295970.6788,414960.1276,758609.4915,866998.5625,709720.5571,557478.7989,335930.5857,525228.164,384117.9945,732331.1679,1066921.816,668242.6201,496946.7794,1447634.925,735621.9506,703857.6971,800820.1907,844814.5967,614794.8559,268542.6825,609546.0581,383608.1602,845640.989,779043.7525,402948.6679,545426.5339,612806.6783,431002.0222,395400.4337,306564.3977,375511.6234,896878.6298,674074.6436,381346.4881,293039.3633,656208.623,649479.7304,682452.431,559724.0741,667607.6284,603676.4613,557239.9185,942562.4707,554582.0321,589877.4005,370762.9943,576227.4407,601205.4623,262847.2336,1227329.187,396672.4693,671293.4069,677773.0504,612196.6932,473712.8272,711086.9568,349893.9294,619250.2949,373181.1464,362985.6635,562989.5102,851358.595,1305558.888,1047252.129,296955.1715,961087.9511,672121.393,544840.288,886551.3606,760464.5725,984061.3934,805875.08,711576.131,705241.6218,643029.5716,973048.0449,1035384.359,1354593.539,814607.2123,1259025.49,936190.1226,646259.9008,788612.6465,1137192.16,612434.4548,981182.4868,554646.9216,818566.1043,862102.3365,451866.5018,1306449.364,1014960.465,740440.6435,697727.4058,574095.9892,670609.1115,686393.7664,1002075.004,1046184.89,420488.7618,775423.4236,788742.3708,620581.6226,1196157.354,1043719.499,540060.0769,856472.772,1023987.111,553030.413,955277.8286,912485.9712,551149.0212,390807.5936,658479.2071,420605.8521,550665.4737,634870.9394,685072.3499,563214.9964,616791.9201,389835.3351,830890.9724,629062.7092,1100880.058,938801.0753,731212.9882,1029207.055,843089.7121,476899.0607,519537.294,658615.6469,709272.609,668446.0933,569031.0055,592565.6708,1674965.94,228788.6301
"M557T241_1",557.0111578,240.7425,1757086.966,1776486.903,1303926.055,1304078.426,1333018.147,1506983.543,1532233.918,1349899.167,1444562.521,1493612.44,1355823.284,1399831.47,1806125.926,1478913.997,1369957.033,1410327.41,1416375.16,1844948.881,1926655.423,1904561.496,1920884.075,1913199.292,1720110.463,1375494.588,1250994.355,NA,2170844.455,1614788.689,NA,729796.0581,1637952.621,2020409.99,2225022.249,2683808.715,1367979.416,2410724.731,1722699.656,1679855.001,NA,1839852.001,1593528.875,NA,556647.6134,3012092.327,808840.518,2063281.429,NA,1150669.902,2586331.923,2236659.295,2851055.463,NA,2860175.938,2396607.618,1632596.845,1879672.867,NA,840080.7485,1289524.247,949985.2671,2368053.083,1295092.905,2220605.719,37385.92576,NA,434701.3005,NA,656587.4219,NA,1193975.681,NA,1015564.91,2408762.699,767876.0067,NA,2191244.759,NA,NA,NA,1237898.703,1171176.123,2139126.202,NA,NA,NA,906612.9236,863182.8308,1643240.553,1965251.877,2077936.586,1523181.887,787168.3771,1355693.964,NA,NA,NA,NA,NA,2261364.497,630158.5146,1248761.061,1166368.477,NA,1881712.85,2120148.572,1563890.405,996720.7643,1407283.719,2144202.869,1696405.793,NA,947833.2112,NA,1618961.449,2299197.489,1060703.066,NA,1261572.098,2460870.232,615480.9261,800390.6174,731225.9646,2769591.563,NA,2215426.6,885484.1036,NA,NA,2748927.56,NA,2257637.254,3471.354965,2374289.453,1398129.43,2162773.999,1317862.901,1999398.903,1022868.154,940119.3396,1800795.379,2257705.07,1449322.385,NA,1484899.712,3241282.859,NA,NA,1968235.656,NA,2937822.857,NA,1243129.444,NA,NA,2579845.411,NA,1183088.771,2950341.192,2243101.155,NA,1295784.704,1454778.905,NA,NA,2894123.226,NA,2947909.669,1419066.397,NA,2376648.572,NA,NA,1617461.134,NA,967081.933,NA,1515209.502,2427384.168,NA,3289713.665,1083656.156,NA,2856822.199,1781659.092,1301741.766,2896346.277,1718869.302,2162583.986,1180131.895,2964544.903,NA,NA,1679656.924,NA,956899.427,NA,1756052.879,1497755.516,2039557.85,1002036.125,2027056.894,NA,1526837.799,1551693.459,NA,NA,2258900.705,1413112.53,1425124.821,496565.3166,NA,NA,2077610.503,816204.2892,1651964.256,2203278.93,990361.5976
"M557T241_2",557.3456811,240.754,1480132.391,1481969.279,1087090.927,1090648.385,1116306.664,1257900.973,1268557.37,1130719.421,1195018.266,1240326.39,1131213.33,1164439.447,1492162.472,1227245.74,1144545.638,1181951.441,1179967.27,1528563.827,1591078.504,1591139.053,1594484.615,1599628.924,1446740.602,1134842.728,1040045.262,NA,1821831.141,1343027.148,NA,611338.5636,1370090.747,1686178.933,1858938.062,2217603.753,1131046.851,2001386.645,1419142.235,1402364.39,NA,1528247.324,1308226.387,NA,460241.6588,2503097.992,671294.5592,1728575.079,NA,957847.2856,2165688.13,1865905.66,2366705.963,NA,2374721.271,1980887.6,1346495.138,1551388.349,NA,699483.463,1066421.753,795972.6048,1967370.157,1088741.013,1845603.512,30168.0799,NA,350688.6678,NA,539392.6636,NA,986044.1148,NA,844897.7262,2031811.279,630544.7146,NA,1816260.96,NA,NA,NA,1029078.975,972805.9121,1791521.404,NA,NA,NA,745364.5527,711849.739,1370212.247,1652761.053,1732059.523,1274102.645,657526.4468,1123865.971,NA,NA,NA,NA,NA,1886375.241,524937.3769,1036240.151,971724.4977,NA,1560511.214,1773504.67,1308167.561,833789.19,1181233.548,1787360.521,1422938.071,NA,779895.6865,NA,1332030.953,1919595.811,878032.7869,NA,1053716.407,2049354.313,513887.6065,673760.2189,604672.7428,2308092.877,NA,1848868.683,739012.0671,NA,NA,2320394.699,NA,1898075.767,NA,1986541.742,1170454.508,1797958.383,1088828.386,1665682.317,852008.1491,790057.5412,1504079.515,1870623.659,1205126.188,NA,1228659.219,2691135.015,NA,NA,1622325.12,NA,2443956.346,NA,1031497.45,NA,NA,2157110.347,NA,972851.8915,2449224.093,1868239.706,NA,1077308.693,1196292.079,NA,NA,2414125.09,NA,2436563.128,1171545.098,NA,1970897.935,NA,NA,1344075.105,NA,801446.9644,NA,1254804.228,2016432.694,NA,2737223.564,893885.9408,NA,2392813.766,1486067.535,1081998.832,2415532.431,1426753.956,1788536.855,980149.0587,2465631.794,NA,NA,1389190.223,NA,793160.8624,NA,1458044.121,1242166.009,1696305.003,830999.0848,1684253.723,NA,1278548.031,1281859.808,NA,NA,1888553.932,1168404.271,1177860.471,405843.8349,NA,NA,1724296.56,675668.7992,1361552.241,1831451.105,827069.4653
"M558T241_1",557.6802372,240.733,725582.8535,735215.8222,536840.1489,538083.8845,552134.3046,621299.5764,634640.1813,562022.4435,596370.6031,612000.6199,566868.4084,570490.5269,731715.7849,611451.3757,562906.8096,592909.4236,592424.7384,753376.8889,782104.692,778789.3681,792662.8639,791486.6924,709164.3248,562560.5034,518809.2695,NA,894356.1307,660669.4228,NA,298716.1193,680147.4167,831545.0425,912239.7415,1100007.229,562127.4478,992327.0025,701729.225,693524.8695,NA,755921.9527,654142.7415,NA,229096.6459,1240380.742,332697.2503,854699.9268,NA,479085.805,1062870.267,915494.5194,1175915.15,NA,1178768.295,978693.1949,665410.9694,775223.5942,NA,338153.8529,532537.9316,391803.5508,976874.4026,530421.2073,912675.3453,15543.83419,NA,179309.4344,NA,270197.4071,NA,497337.7816,NA,422025.914,997725.7685,312020.7426,NA,905295.253,NA,NA,NA,517403.0303,480461.3488,888619.4202,NA,NA,NA,373940.3051,354153.7783,685154.7007,818427.7518,857571.3885,630039.8579,328009.0454,565939.1956,NA,NA,NA,NA,NA,943109.6364,263264.0499,512096.8171,487057.0444,NA,770938.2149,875536.2532,652010.3891,415111.168,583484.3237,887587.0442,704306.4178,NA,386455.3434,NA,663693.1952,946141.9498,437294.8983,NA,520448.7255,1015968.01,252868.4714,333116.2378,299073.706,1139732.843,NA,915665.6432,371288.334,NA,NA,1134926.431,NA,942106.9353,NA,974038.0728,575983.7257,888942.3253,540880.9494,820129.1842,428403.3314,384428.7203,752528.1974,916822.7867,590886.8524,NA,606815.5776,1325464.179,NA,NA,800949.7832,NA,1206395.128,NA,508503.6748,NA,NA,1063114.609,NA,486474.0862,1208532.553,926544.4461,NA,534895.8353,590448.447,NA,NA,1198020.787,NA,1209840.908,578431.1458,NA,975282.1121,NA,NA,664775.4611,NA,397034.8872,NA,626031.8565,986344.1967,NA,1360429.326,436448.6027,NA,1174174.056,732148.5741,537624.1416,1196477.014,697818.8168,897260.2748,487233.3817,1216841.905,NA,NA,684995.4349,NA,392794.1865,NA,726216.7791,615027.4748,838067.1028,404610.3721,831786.0807,NA,627743.3756,639045.5232,NA,NA,932454.2288,577705.6979,587079.274,207099.9619,NA,NA,853001.5853,333422.6457,676433.4198,908729.7043,409328.6001
"M559T241_1",558.6636716,240.59,540947.4706,538791.6988,409610.8166,415977.6119,427723.5186,453734.432,450725.9079,413721.4681,432023.0494,440315.796,417413.7149,420161.8568,550996.0217,441014.5886,420966.4241,421339.9003,426073.5803,542303.5399,568215.2095,565312.1724,570732.6377,562285.8985,526875.5786,437020.1376,404850.0345,NA,687692.2586,515202.6717,NA,248521.5068,522780.5668,640981.5821,705974.617,821649.6843,440184.8849,746979.6235,543238.7736,535381.3592,NA,581349.2019,504772.132,NA,180096.35,896767.6435,260810.1543,659584.1002,NA,329656.003,760647.4518,661943.7191,838497.2769,NA,830626.0056,726340.2696,467435.4509,552123.5354,NA,253486.3616,385226.1672,291263.0214,694829.2225,383316.2929,657023.1242,11697.45,NA,NA,NA,203101.5876,NA,363647.7729,NA,309365.8508,743334.8053,223253.3554,NA,660762.3029,NA,NA,NA,370183.318,341684.779,640759.3379,NA,NA,NA,273378.4031,263753.2141,480431.5252,575716.497,611020.7953,465042.4293,246397.0541,400100.6666,NA,NA,NA,NA,NA,674308.4923,200487.9276,382589.9154,347491.9808,NA,564106.1441,641660.2069,474225.2126,309526.8265,423525.9505,646459.5407,514202.1103,NA,283836.2424,NA,484226.7042,680003.8829,322391.3133,NA,378013.1078,718158.1476,194541.9322,248147.9638,224067.3768,824333.2523,NA,648143.2806,270402.9709,NA,NA,817977.8178,NA,689041.3295,NA,703488.1234,417962.7795,641137.2708,393734.8382,586899.4918,300426.1831,285991.8503,517250.0842,682298.0684,423163.915,NA,443098.555,947819.9324,NA,NA,598679.7195,NA,868724.7177,NA,362294.9007,NA,NA,763651.4522,NA,345736.346,894732.5005,647068.7007,NA,372503.613,416164.7538,NA,NA,846540.0444,NA,869909.4597,432608.5278,NA,698989.2881,NA,NA,488256.9433,NA,282457.9937,NA,444117.5944,755089.6914,NA,972659.9854,309058.1104,NA,864080.1425,525097.9961,380848.3385,860284.4225,504401.9455,653262.2937,354823.9115,889202.8328,NA,NA,515539.5988,NA,300718.1722,NA,560528.4582,453306.5035,642005.3083,317262.4009,630893.0423,NA,502153.3419,504850.8044,NA,NA,726690.3601,421939.0626,453356.3405,167932.4819,NA,NA,661135.0298,260287.1167,518427.7392,719612.3578,321107.5234
"M559T142",559.1499794,141.654,404461.4183,419475.9972,371321.1739,374822.1128,371785.6556,411416.6816,397871.4536,391788.873,386740.9841,390375.7386,378141.8948,391601.5415,417064.6711,379076.7975,364034.142,369003.1448,377519.6346,424799.6976,386480.1681,387873.4264,390398.5792,396338.8422,374837.2134,380692.2511,375788.6867,1131979.28,586842.8158,154799.3414,1483169.067,664438.6663,338087.2672,21186.57983,653046.7376,24610.43291,539788.685,92321.06582,50340.72426,145487.7686,129463.4635,13705.86703,459524.9414,852678.3347,20976.05498,24793.92532,261883.5467,85756.05133,1144124.003,1406071.708,556819.0447,470407.2231,317702.5307,1182935.428,39049.72685,2910560.827,121859.4426,1365883.892,68165.65745,78885.56491,2357595.93,236046.5077,269896.1254,443476.1144,73424.42033,77836.23683,164578.8254,2913311.41,690263.6738,730115.3988,82471.87677,219050.1171,345452.3943,1180078.377,877388.6943,692239.7724,754554.7345,203042.5062,3123692.968,1229916.395,417215.492,458969.7877,1593689.87,2071576.934,136274.2049,246602.0845,671176.6837,67204.95817,918599.0093,784231.1759,353663.1906,34137.12897,156849.5961,418626.4513,432697.6649,577286.6204,1798782.728,319657.4229,659035.0684,1264621.089,64715.59793,72132.13128,567335.672,1588709.506,405809.3336,1001486.203,638558.3337,11251.97941,34489.12252,52077.54202,77984.9952,1166301.371,336402.8398,418288.7111,159296.0637,184097.666,283584.1792,156673.1395,135170.4573,395144.2455,30722.03514,488281.9759,92195.35027,1008503.389,1621404.281,763077.0632,1463951.019,474597.064,294007.8837,876217.8523,201563.3816,122218.9765,60087.17102,460765.681,76163.86212,53747.15035,202948.9016,37722.89318,170505.3859,263339.0975,118341.2452,168740.8463,1268397.338,739423.8877,465647.7795,485921.1428,NA,317010.3011,290634.6001,64738.7965,1405306.979,79512.30934,355668.1633,1321364.801,824281.7857,435274.7192,2471057.545,1111191.583,733814.1603,8837.214585,594695.0262,1310729.853,152616.6373,192531.2652,399034.3448,12331.85368,49519.69238,53455.84612,15372.01221,523706.8763,1427618.43,586146.5095,672583.6944,1636472.75,67837.44743,59266.86903,1228925.193,363475.8683,371917.9099,9219.971531,311720.8568,208200.5351,79186.99182,179678.5165,193956.6121,514027.6338,217946.2836,19097.0834,169991.7398,18117.27258,819137.9842,425033.4553,733287.2152,211193.9451,52523.05984,492552.9427,129988.206,1515173.982,285804.5173,132320.8393,877838.7212,474767.4646,367432.2858,74085.48147,8313.506292,60950.62809,360414.089,381311.2825,55626.78345,426027.3387,97147.10173,849600.5469,147723.162,176626.8768,116818.0222,167875.0442,712042.7019,1478993.238,660432.9027
"M560T206",560.3269351,205.876,746669.5518,760732.1796,649825.9737,669655.7903,669956.9601,704229.9225,696025.8617,673581.5457,682608.169,672253.7187,672075.2047,684311.0245,776672.1639,693180.2046,670640.4271,675793.5817,673977.7386,765394.2185,720299.6208,725411.3072,700238.1541,721279.7955,686841.6056,667732.1094,650441.3918,NA,1655689.129,1555550.604,NA,512901.8491,1600770.247,1384325.3,1555664.091,1391591.874,1261103.556,2392799.792,944555.0109,1669509.742,NA,971512.6201,727844.2862,NA,189518.8252,1910379.765,270466.4577,1093534.129,NA,926023.614,1670945.337,998318.0735,2594729.909,NA,2169836.157,1054266.725,1332988.783,972553.6404,NA,607704.8478,540700.311,665802.8124,1653714.763,1003172.534,1226530.742,7308.350992,NA,154494.624,NA,250993.2583,NA,495927.158,NA,613886.6854,1580558.358,263171.0667,NA,1285872.197,NA,NA,NA,980025.8603,931267.9659,1241218.059,NA,NA,NA,635390.4087,655403.6777,634862.3616,2025804.245,1020072.468,647123.3377,556289.2325,894656.8351,NA,NA,NA,NA,NA,1249423.812,233202.9921,398802.0181,986071.1445,NA,1434750.002,1160640.368,719748.3068,354533.8931,1199507.347,1425080.801,769812.657,NA,751304.2823,NA,668806.7207,1635866.766,836652.5743,NA,938912.5971,1674338.359,253135.4195,235668.3266,436602.1122,1963091.243,NA,1229173.5,598811.7006,NA,NA,2597602.957,NA,1302689.158,NA,2178061.863,1209141.411,1155659.015,888941.9773,1014376.248,375427.1539,709580.3285,1651086.32,879062.849,877483.0596,NA,442897.7752,3574045.188,NA,NA,452583.7207,NA,1174311.393,NA,746662.404,NA,NA,1027012.826,NA,769696.6741,2727592.02,770254.4992,NA,340150.9277,788989.3753,NA,NA,1251150.14,NA,1320533.352,468923.965,NA,1955307.387,NA,NA,408003.5904,NA,303598.7729,NA,465527.1924,1837935.372,NA,2643830.177,555547.9822,NA,1448695.272,1207162.473,400420.978,1301740.859,1145646.268,828949.3973,689407.0113,1628938.085,NA,NA,506813.547,NA,688417.7383,NA,897507.1943,1015333.236,1278939.911,306343.787,2833112.919,NA,732535.9261,631675.169,NA,NA,1341930.083,925422.257,371192.5745,380236.2249,NA,NA,1444966.078,345776.9998,715247.4548,1519859.22,426400.3155
"M562T225",562.3428778,225.1365,978463.3733,982776.9727,655171.4948,685381.8348,663557.5144,773707.0298,784208.0059,674717.7788,709188.3787,733568.1367,730196.4586,748647.1444,995548.4428,745767.0784,697867.1388,704506.4242,714902.1592,1013787.032,1015932.074,1017594.611,1006956.915,976078.8938,872748.7266,693067.654,661708.2548,NA,1206123.584,1553869.345,NA,581479.425,1671278.088,1037320.828,1313539.146,1501698.933,1225976.759,1384638.902,693427.6834,1681462.679,NA,877283.3865,655968.7577,NA,133445.9787,1793911.689,259651.5232,979493.2005,NA,1085558.225,1492885.047,1077291.786,1876876.44,NA,1844158.122,1202916.97,1604114.635,919553.8858,NA,682623.0176,470424.9528,792833.5161,1280758.682,1189871.879,1048926.321,11208.07555,NA,104338.0938,NA,215177.3219,407859.735,440654.1707,NA,830347.5625,1376674.141,287490.3595,NA,1140017.691,NA,NA,NA,1125693.343,1091665.579,1045370.63,NA,NA,NA,771473.0269,734122.6104,640985.9681,2084991.035,850342.6572,592962.5365,676972.7208,1192124.356,NA,NA,NA,NA,NA,1140156.43,185620.5915,297359.6001,1031601.007,NA,2166162.532,1057938.777,678171.6224,272572.2223,1326863.161,1164278.404,599554.8046,NA,831405.8551,NA,638199.9905,1174737.207,968799.443,NA,1153566.492,1418866.566,192313.4719,202377.2821,618708.8368,1590001.474,NA,1172631.646,678428.7824,NA,NA,1719891.103,NA,1148469.202,NA,2834572.423,1335388.911,1168230.772,1127598.838,1044076.159,279356.7251,810964.7277,1939440.981,1079606.141,1324964.651,NA,490611.1904,2226984.52,NA,NA,477120.0045,NA,1355223.015,NA,1192713.721,NA,NA,1288152.226,NA,1027236.159,1936498.691,870143.6841,NA,381749.7036,1337913.725,NA,104647.7017,1581020.274,46824.61853,1590073.036,412591.974,NA,2740026.164,NA,NA,456140.8088,NA,357339.9932,NA,444852.653,1475124.386,229302.3465,2246938.078,961926.4981,NA,1532920.028,1739395.939,451425.4694,1534431.007,1458617.156,1081466.312,1058504.036,1580856.08,NA,NA,509318.5099,74823.74087,853074.219,NA,725654.4447,1372588.111,1034363.262,247374.9312,2132203.919,118617.8662,629408.5234,536584.6897,NA,NA,1137268.282,1291760.276,325797.6918,412185.3897,NA,NA,1108183.631,330507.6301,639185.029,1167449.054,351449.4715
"M563T225_1",562.8446704,225.074,523311.5033,528226.4494,340835.0359,362378.1341,357500.072,417762.933,407978.9831,364897.586,379034.4265,403218.8029,382032.1273,386297.9934,538291.2986,385005.5316,378471.276,381175.4607,375863.3063,536550.3088,541297.4744,536772.4718,534547.0793,527950.759,462226.3637,364594.6843,346406.7151,NA,648199.5628,838881.2236,NA,315344.0231,909611.5601,563105.1743,715337.6768,811959.3394,668156.9053,752119.3719,384486.8747,920103.0785,NA,472863.9087,356570.0316,NA,68158.14328,978407.1968,102164.8797,532997.6629,NA,581622.0121,810299.2834,581319.6091,1008107.957,NA,1003539.178,648922.025,867787.09,495379.7986,NA,373054.9956,253693.0659,430262.4601,695771.3727,641759.3496,566207.7661,5479.97639,NA,54948.0461,NA,88414.13516,NA,238498.1188,NA,450442.5324,749074.7698,150307.7706,NA,612656.0579,NA,NA,NA,605224.0563,588789.4741,556879.7174,NA,NA,NA,417831.0103,398080.2927,350791.3384,1118998.762,461049.7915,324012.7395,364184.9536,629866.5192,NA,NA,NA,NA,NA,613081.6947,86062.10621,158477.0418,552381.5569,NA,1180857.874,569890.092,364270.2374,132603.5846,717856.762,621703.5075,319195.2579,NA,446347.8303,NA,341200.8244,627554.0064,522381.0876,NA,619454.7633,762623.6948,103573.1643,95892.55709,339509.1271,861557.6943,NA,631185.9768,365669.9203,NA,NA,928863.4625,NA,621722.0491,NA,1527736.942,712664.7468,621296.6737,609706.6189,562715.2352,145816.0633,438653.5628,1040423.032,584641.7036,713836.892,NA,231154.2656,1206323.269,NA,NA,256678.4048,NA,736383.9271,NA,647262.3755,NA,NA,703146.8632,NA,557217.9474,1052968.793,474292.1779,NA,199377.6074,725051.6978,NA,NA,855613.7231,NA,865133.5683,189085.0708,NA,1500932.35,NA,NA,243148.6296,NA,182251.5904,NA,234931.9237,793021.3537,NA,1231223.346,524334.7858,NA,829862.2519,951377.6698,222040.6432,840115.1345,796877.3725,585840.6037,577428.1215,866782.6775,NA,NA,268146.565,NA,460978.4595,NA,397717.7674,753480.5465,567408.4398,115882.0113,1167332.533,NA,348366.5356,291927.4699,NA,NA,619072.4621,701679.5561,175183.806,223404.8163,NA,NA,595950.6628,121910.0333,345378.94,624299.1385,156284.9347
