"name","mz","rt","QC36","QC37","QC38","QC39","QC40","QC41","QC42","QC43","QC44","QC45","QC46","QC47","QC48","QC49","QC50","QC51","QC52","QC53","QC54","QC55","QC56","QC57","QC58","QC59","QC60","EC0552","ECA111","EC7274","EC618","EC619","ECA168","ECA225","EC6840","EC6857","EC6926","ECA004","EC0628_1","ECA162","EC7135","ECA424","EC625","ECA222","EC7514","EC8551","EC7087","ECA220","EC6953","ECA507","ECA201","ECA102","ECA1088","EC0909","ECA504","EC7064","EC656","EC7570","EC0753","ECA137","ECA1161","EC7490","ECA301","EC6849","ECA100","EC6864","EC6988","EC7031","ECA299","EC7482","EC636","EC738","EC0890","EC7470","EC6951","EC686","EC0356","EC7060","EC7025","ECA195","EC687","ECA188","EC628","EC7143","EC611","EC7354","EC7279","EC4A1168","EC6938","EC7084","EC7340","EC7139","EC620","EC6812","ECA097","EC595","EC0848","EC7511","ECA041","EC7327","EC7179","EC298","EC6843","EC655","ECA297","ECA176","EC632","EC0788","ECA328","ECA287","EC237","ECA125","EC7515","ECA038","ECA120","EC0239","ECA1143","EC7320","ECA217","EC7101","EC7492","ECA239","EC7351","EC7392","EC7276","ECA214","EC7009","EC189","ECA408","ECA212","EC0114","ECA126","ECA121","EC0214","ECA286","EC7063","EC7384","EC627_1","EC6934","EC6907","ECFC145","EC7454","ECA107","EC6758","EC7355","EC6913","ECA210","EC7285","ECA573","EC7341","ECA327","EC7502","ECA098","ECA197","ECA169","ECA288","EC616","ECA642","ECA537","EC7286","ECA290","ECA193","EC0858","ECA405","EC6809","ECA407","ECA167","EC6915","EC7183","EC0364","ECA108","EC7028","EC0466","ECA425","ECA1070","EC7282","EC6775","EC302","EC6850","ECA106","EC7507","EC735","EC7070","EC623","EC7184","EC577","EC0830","EC0576","ECA508","EC612","EC7393","EC6993","EC633","ECA110","EC0864","ECA574","EC6945","ECA418","EC7383","EC653","EC7114","EC1A1079","EC711_1","EC0547","EC0628_2","EC7326","EC646","EC0681","ECA186","ECA143","EC733","ECA103","ECA022","EC7061","ECA1142","ECA216","ECA024","ECA415","EC6851"
"M761T494",760.5815572,493.513,4595077.183,1172762.762,1071773.517,1191234.847,2044584.195,NA,6587245.058,1397581.865,1779654.184,969149.0374,2453083.159,754993.8587,1549635.62,1067236.599,925522.1626,NA,1331129.825,NA,NA,NA,NA,881124.3908,NA,1062542.501,NA,3780982.362,1269484.326,687729.625,NA,NA,1476212.324,NA,NA,NA,NA,2496648.097,1198150.579,NA,6705798.668,2018212.421,1987974.487,2146791.253,NA,NA,NA,1505526.4,1028004.554,1883078.41,NA,NA,1655115.994,1543978.821,409573.2455,NA,2044391.634,NA,NA,539096.1569,1159332.449,NA,174652.9187,NA,2477037.901,3824672.295,8789167.987,1402823.451,NA,991251.3129,NA,2264717.075,2421639.327,NA,4368462.523,NA,NA,NA,NA,2057150.663,1992352.632,1911891.573,1654333.721,NA,NA,1299923.795,1418850.4,NA,NA,1423641.751,NA,1347229.787,NA,1420151.65,NA,NA,3486737.361,6827530.707,143751.1385,1601835.198,1114704.53,1219908.069,NA,NA,NA,2034791.432,NA,NA,NA,1931038.449,1532518.031,1906357.884,NA,NA,1881352.273,NA,1298856.648,NA,2429532.146,2503870.103,NA,1119267.313,1469144.451,NA,NA,NA,938308.7837,1999917.753,1176332.934,NA,NA,1693914.431,NA,1248616.564,811840.9277,NA,NA,743209.6231,843412.9585,1278394.35,NA,NA,600642.2867,NA,NA,670247.1771,NA,NA,NA,1296947.44,1381284.741,NA,1367634.908,1652242.74,NA,1623927.653,NA,NA,2021561.469,NA,3171978.318,NA,NA,2130109.284,1335008.402,1365873.427,1487551.997,NA,735787.3103,NA,NA,899299.4036,NA,NA,NA,NA,1025884.998,2327724.785,NA,1822904.875,914511.9095,1653580.686,NA,1754829.093,NA,NA,1531987.792,1512230.407,NA,NA,NA,NA,NA,1952461.15,2935674.453,NA,NA,3263746.795,1034856.807,NA,NA,NA,NA,1535999.383,1103255.572,135775.1034,1221344.065,1035050.196,1733722.326,1546121.049,1414253.413,1942632.497,1772877.517,1416537.844,1525338.702,NA,NA,NA,NA
"M761T426",760.5815718,425.687,420873.0129,1433501.203,1139475.314,1189194.265,1514910.645,1011005.43,1370778.934,NA,1753703.606,NA,1034935.326,NA,1862988.939,NA,NA,NA,1917264.363,NA,NA,NA,NA,839266.1148,1103211.081,1270734.975,NA,NA,977076.9029,NA,768252.8704,NA,879823.3786,1194009.094,1904034.149,NA,1840834.41,1598597.779,NA,1511081.825,NA,1359721.95,1384555.145,NA,1667028.978,1653631.761,1563799.233,1546346.785,1373560.878,1510725.37,1502674.907,NA,NA,NA,1483657.514,1693027.334,NA,NA,NA,NA,NA,NA,1488312.569,1276544.712,1344332.941,NA,NA,NA,1700346.668,1884815.234,NA,1647389.984,NA,1077704.419,890268.1028,NA,1619744.546,1705368.478,1747176.797,1264429.595,NA,NA,1398309.933,1559516.108,NA,2013728.93,2228207.348,NA,1768941.465,1907196.915,2330175.158,2012650.07,NA,NA,NA,1266667.487,NA,NA,NA,NA,2051751.097,NA,1707701.861,1613072.788,1187922.846,NA,1470894.752,1666973.356,1908018.162,2065780.926,NA,1524159.711,NA,NA,1695470.422,1285116.958,NA,NA,1532274.935,1418677.374,NA,NA,1845937.914,1860392.568,1765389.312,NA,NA,NA,NA,1460525.469,NA,1350325.383,1685674.725,NA,1952888.601,1225670.099,1036987.071,974791.4184,NA,1435162.847,1997343.739,1723700.008,1560374.236,1416271.603,NA,NA,1283056.712,NA,NA,2127453.344,1912818.771,1832089.408,1597214.369,NA,1378136.62,1966911.775,1285883.845,NA,1755858.585,1192234.659,NA,1645900.047,1119062.45,1459834.057,NA,1540717.96,NA,NA,NA,1221343.775,NA,NA,NA,NA,NA,1775010.122,1504684.312,NA,NA,1487989.127,NA,NA,1410687.681,1439378.822,1468457.73,573025.8285,NA,1722348.701,NA,NA,1659282.912,NA,NA,NA,NA,NA,NA,1915792.646,1930251.163,1740955.636,700784.9896,NA,1400075.218,1448536.9,NA,1619216.006,1692488.671,1285126.435,1472464.281,NA,NA,1384301.437,1828595.363,NA,NA,1437506.706,NA,1377552.204,NA
"M761T563",760.5802175,562.5335,NA,NA,1785946.426,968517.516,NA,958911.9631,NA,NA,NA,NA,1511163.121,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,600114.418,NA,NA,NA,NA,NA,NA,NA,NA,NA,351159.6636,275318.3109,2389561.081,NA,438293.2999,1455893.689,1208211.305,NA,685504.9751,472110.3103,633756.1214,944486.8993,NA,1610351.805,1339313.101,1310844.471,840674.1584,741437.5017,568262.5959,1918954.7,2153652.917,642709.3249,NA,NA,NA,NA,1453463.315,1568977.374,696901.3616,1697830.965,NA,347066.9316,352910.5875,NA,2063415.611,2223335.104,510367.0386,400461.7384,409902.9796,NA,NA,330838.4843,NA,406842.674,1394629.069,NA,385003.2749,NA,808150.1102,1609224.718,2492803.202,2875408.009,4150312.575,3699416.631,2263880.191,NA,NA,NA,1417222.144,701881.1445,1463808.727,673829.1111,NA,NA,NA,523587.0772,NA,NA,982111.7085,NA,335690.7169,NA,361635.9602,NA,2335231.193,1745105.916,558443.1916,NA,NA,NA,377238.3074,514780.0064,NA,433744.6929,341949.9443,NA,NA,NA,329388.877,NA,1003424.586,1272618.735,NA,253881.4956,295608.9418,NA,333891.4984,NA,550674.1711,425623.2088,2764225.142,466707.0405,NA,NA,1518018.887,355195.1715,NA,NA,NA,NA,NA,NA,1123162.57,692606.2348,763376.6636,NA,NA,440407.2473,NA,232593.783,NA,240711.8603,1932464.21,NA,403041.9569,325027.0975,NA,1401711.914,231054.7093,NA,420854.5428,1921258.008,270116.1552,330652.1195,NA,NA,391853.2254,410634.8499,1875987.413,1730433.345,410315.822,NA,410976.9264,NA,497189.3301,NA,250745.2759,939762.4495,461999.4755,NA,316828.8196,410467.1786,NA,1393481.903,913591.667,660627.7915,NA,NA,705880.4789,317054.9415,387673.6575,NA,NA,883537.5335,621506.0107,2416438.465,301022.8409,NA,973459.7542,361370.2913,NA,2300628.627,431945.578,NA,725422.5561,337343.1867,398862.0708,365000.2387,450186.2627,580445.0875,2289020.891,1963218.572,NA,252164.4376,NA,NA
"M761T239_1",760.9632181,239.029,1427892.724,1426274.891,1298391.435,1339279.577,1239363.859,1272402.226,1248181.454,1277184.825,1249539.717,1455913.102,1402638.398,1487164.605,1334504.956,1420213.798,1569208.253,1241739.21,1322164.72,1266391.775,1250895.406,1355290.979,1618837.083,1344018.473,1469470.734,1311298.33,1616888.199,2413834.675,NA,1567443.686,NA,NA,NA,NA,1820776.367,1545061.839,1364688.696,NA,1711022.144,NA,1404739.393,NA,NA,NA,1810530.369,2109942.85,1842186.329,NA,1568272.414,NA,NA,NA,1987181.335,1738357.235,NA,1834292.061,NA,1896502.841,1574808.879,NA,1728558.182,1905425.83,NA,1385557.275,NA,1378219.608,1012058.267,928088.8574,NA,2146193.484,29921.83992,NA,1653445.705,1655504.866,710471.7428,NA,1829077.413,1564663.23,1240933.8,NA,NA,NA,NA,1257044.944,876124.4468,1458206.031,1566888.828,2653201.087,1350126.821,1224808.213,1172855.71,1292803.543,22351.65846,1481921.082,NA,950886.1398,1479037.248,1624333.534,NA,1674041.18,1536229.326,2103876.275,1796237.9,NA,NA,NA,NA,1710259.514,NA,NA,982952.9582,NA,1600297.615,NA,NA,2022344.699,1710898.586,1502380.852,NA,1766837.377,1840031.602,NA,1874300.217,2272918.927,1121333.721,NA,2316091.95,NA,NA,NA,NA,NA,NA,1476312.616,NA,1547891.792,1731058.747,NA,1999102.717,1548710.886,1686759.701,1790784.107,NA,1390840.67,2346436.833,2550591.729,NA,1784369.066,NA,1253398.929,NA,1259877.151,NA,NA,NA,NA,891877.2669,NA,NA,1824415.769,NA,NA,1872568.249,NA,1024608.148,NA,NA,1365057.187,1534238.768,2163795.247,NA,1830656.029,1539486.869,NA,1818940.275,1461624.945,1497508.105,1813222.254,1378024.75,NA,1720245.642,NA,814639.8592,NA,2598108.368,1186054.089,1966648.756,2958394.163,NA,1145668.591,2111239.332,1630626.073,NA,NA,1593433.93,953300.5674,1578059.356,NA,1674026.323,NA,827512.6827,1774285.999,NA,1480154.704,1546109.379,1940515.328,NA,2021885.287,NA,NA,NA,NA,NA,1501940.589,1672146.514,NA,NA,NA,1644671.033
"M761T239_2",761.4648704,239.029,668532.423,659815.2201,605317.2152,621879.142,579614.1187,595914.825,587416.8288,599651.6434,579676.0683,675242.1677,652356.6319,701217.0789,626445.7702,666707.8988,736277.7106,585137.2943,618910.4457,591740.8681,582355.0488,631964.397,752558.8434,621634.9124,679938.0716,611785.0169,762560.9,1115270.811,NA,719419.1689,NA,NA,NA,NA,850740.0021,720723.8307,628895.7401,NA,798479.1178,NA,653482.3119,NA,NA,NA,837052.7085,983571.6112,860494.0605,NA,732643.6344,NA,NA,NA,917382.8712,801172.4502,NA,849210.1236,NA,897496.3657,735331.4883,NA,804422.5593,881580.0219,NA,629174.7159,NA,647833.6132,467609.6117,426038.8516,NA,1000565.959,14556.69224,NA,777899.9635,773362.9868,326782.7318,NA,846480.928,732400.4988,585215.0789,NA,NA,NA,NA,587478.1849,407713.6365,680370.7636,735790.3027,1230731.078,631621.132,572671.1176,551104.3629,597320.2962,11089.71074,692614.4203,NA,444119.3054,695084.4158,757199.8381,NA,786931.0872,720100.7263,975094.3059,846967.7832,NA,NA,NA,NA,797641.1767,NA,NA,451207.5086,NA,754055.722,NA,NA,941558.4525,797389.496,702042.0423,NA,825718.1025,863203.9747,NA,874801.9498,1059574.436,522536.4769,NA,1087939.513,NA,NA,NA,NA,NA,NA,692768.7224,NA,730280.2448,813804.8688,NA,936023.1755,732613.5677,795595.4331,836818.2468,NA,654164.158,1099756.866,1192665.523,NA,833554.8251,NA,581669.8882,NA,593097.8894,NA,NA,NA,NA,408852.6362,NA,NA,855202.8807,NA,NA,869872.2472,NA,485808.0453,NA,NA,640896.0093,715786.4938,1009795.752,NA,857790.9461,710403.8036,NA,842149.3582,681262.0176,695792.8582,848245.4248,638857.3063,NA,805574.8024,NA,377169.3624,NA,1213402.714,550399.1184,909559.5829,1369975.756,NA,523162.733,988451.6054,770645.4993,NA,NA,750891.3297,433996.6317,737833.0967,NA,773489.5641,NA,384976.7771,827706.6908,NA,688176.6245,723276.7197,904974.8059,NA,942593.1266,NA,NA,NA,NA,NA,697729.4646,772565.5605,NA,NA,NA,763700.9705
"M762T477",761.5861032,477.144,NA,1087894.458,1014770.322,1158733.072,NA,981018.7985,1182077.629,1026128.64,1343148.005,1023559.38,NA,773534.0839,1280618.907,756991.4504,912960.5341,967128.065,NA,985714.5157,1336692.017,987294.6752,1211642.403,800109.2878,877026.6109,892267.7692,1155761.873,322828.8922,384136.7153,NA,333746.2804,394805.7505,573214.9417,2233475.024,NA,1048983.301,1101984.739,1242198.707,926824.9714,1218186.16,890137.8231,1073910.199,1312892.602,1366041.568,1269257.063,NA,863498.0637,1150061.915,63709.62808,1093932.346,1355571.997,1213663.928,1160779.687,1061097.092,1109219.444,NA,NA,716350.0082,861637.6616,1219212.377,1019730.171,NA,974129.1383,789280.77,1304624.173,NA,NA,1096523.658,1340602.04,904321.1829,7807073.561,1011731.494,NA,NA,NA,2297599.123,975987.5708,NA,NA,1130014.818,1276478.377,NA,1903833.705,888899.5885,1308986.832,NA,NA,962605.9585,983713.8128,1376806.19,134962.4973,1268499.369,1456450.277,1328941.735,1518443.786,NA,985880.6783,1147968.085,NA,1150488.287,1013418.196,833691.6085,NA,789426.387,480705.382,713702.8054,1186226.22,NA,1107708.684,1154673.724,1069032.325,1174523.286,799273.641,1721747.246,1376130.369,NA,856877.1755,773052.9383,835940.8092,NA,714132.2385,808928.3574,946118.0516,794291.7564,NA,1085207.002,NA,919701.542,NA,1077607.156,1547821.664,1137293.543,1062827.261,873692.779,NA,743292.478,651833.3723,554418.2408,465120.8521,940764.6629,931961.2307,765989.0102,785602.0319,NA,NA,483158.7667,851766.2288,NA,1045127.207,1246457.663,NA,933863.5049,895651.88,697927.8849,1382922.772,979109.3921,1702405.85,NA,1194216.542,720014.2835,1593396.701,1898241.997,NA,1236358.708,1239691.633,1244615.229,316661.1453,NA,NA,NA,1211310.543,823393.8415,NA,1165962.98,1135881.386,1069112.99,464221.714,714191.0534,1165242.244,1097654.053,NA,1039081.173,NA,1077202.068,297665.5272,1326062.133,1379045.705,508061.8325,1048364.973,NA,NA,1004734.587,1039341.316,1387741.847,NA,1931233.432,1138073.295,1351495.47,1231291.495,785770.0368,NA,755495.4191,948967.5485,NA,976253.0881,1098358.934,1158431.659,766567.7456,NA,1041291.788,1272406.049,1133891.814,1389407.279,NA,999632.6407,1002876.867,842303.4369,NA,NA
"M762T456",761.5861012,456.339,151909.2821,2727624.895,1185299.877,1394799.746,3142415.016,42732.50897,1429877.904,53621.03102,772163.4819,NA,52884.26152,1033710.98,886063.2659,401562.226,628852.5236,46508.96685,3591197.38,37612.89094,491098.3737,1966973.605,687657.8446,863144.9587,560056.7696,88784.24774,2339244.611,NA,262790.6212,194661.2424,218793.8018,218271.459,278497.3391,698240.3078,678841.8228,579867.6046,669813.4757,699689.8879,620959.3927,604246.2403,390543.3528,625663.1295,588462.5565,604696.4546,56845.90677,706619.9801,511355.4479,729559.1114,47828.6755,865001.521,569392.5746,756432.5442,2513811.393,2672830.202,602702.6006,71412.06629,805057.7623,408675.8997,487550.5656,678140.1814,2523056.286,471540.3355,641547.9099,442834.6208,661558.0607,733805.0505,708972.7817,647446.9477,2365880.279,455639.8888,NA,649638.8264,920769.1347,NA,592235.7508,85619.78658,605111.2417,66422.54994,1085348.648,2194793.267,2993262.404,2412702.103,628492.5161,2685695.26,550208.5189,1113818.36,724276.5671,592428.1572,577304.9317,760411.8258,127927.8369,743452.2589,4074293.285,824004.8358,2147073.701,648204.5057,1395852.826,1376562.836,1450451.054,1809966.999,653827.747,525685.647,988224.7727,1174881.197,304328.779,378700.7003,1922724.396,966194.3988,1768175.47,1827637.364,1928150.12,634796.2079,847705.5559,727474.0584,1818795.484,444681.2763,2383726.325,2143741.437,508316.7433,845546.6533,551346.5295,204439.8043,2193804.698,50792.71468,2795415.728,2439514.759,431489.4488,523858.3272,NA,1375052.243,1163957.397,501088.6126,524874.0288,234629.6102,1197943.176,1135051.027,365947.5963,335501.9692,350478.1168,2875171.483,600990.0811,52149.13194,537363.4968,4716151.058,789083.0329,348666.0705,2457377.82,1506815.043,1516217.039,774049.1324,812441.5681,1807642.708,655648.7741,529644.6978,654272.4661,2048929.353,639304.8556,1862818.154,582941.4392,423991.3532,2205201.181,1001739.281,1006440.475,2753585.605,106166.8413,569140.779,2650953.054,694947.5904,459842.954,37290.74025,1666536.229,NA,2835352.4,2294228.48,117463.2038,542235.8206,1362738.727,417512.3465,53030.87947,96533.28672,2464063.14,2913395.118,2638938.415,569483.9246,167720.1694,321715.5875,3428717.026,3456545.256,913677.7422,501954.6273,777597.5985,1940895.96,1121701.188,200093.4963,647869.778,3068509.356,486639.6769,768431.1317,103619.0826,874546.8019,1678122.445,834772.0874,1139835.619,1257885.701,62766.44789,545619.6375,782933.2552,1052987.975,4633474.54,680814.6886,645265.622,1667813.266,165798.859,735123.9462,1388815.609,733783.0274,2501217.234,1411406.078,2712411.226
"M762T508",761.5856981,508.158,NA,NA,285877.4961,319710.0115,NA,633897.7855,NA,NA,NA,NA,1890313.108,416600.5887,662211.786,370146.1901,520210.3822,596110.0525,NA,1031486.478,NA,NA,NA,534400.1628,NA,413413.8324,727101.0099,NA,NA,NA,NA,NA,503118.8719,NA,1727895.159,NA,NA,NA,NA,NA,830996.5734,593046.4066,671394.0798,NA,1136267.929,NA,NA,NA,NA,551842.9096,685275.3747,NA,NA,NA,NA,289189.8984,NA,772110.4667,650367.5507,NA,NA,NA,NA,NA,768962.5189,3057920.983,3152127.978,543039.8017,NA,NA,NA,NA,NA,NA,NA,NA,NA,2465036.85,NA,NA,NA,NA,654450.1435,NA,NA,NA,NA,NA,NA,1125030.217,1156876.788,NA,NA,NA,NA,NA,1122984.224,763228.7333,NA,NA,NA,NA,NA,NA,439476.3626,306588.8775,119899.7205,NA,NA,NA,NA,NA,NA,NA,791805.0325,NA,452463.5649,NA,NA,797073.4907,NA,538856.4183,654485.8405,NA,NA,NA,412041.0149,NA,NA,620936.3361,NA,NA,NA,NA,NA,515010.8312,NA,NA,416941.4815,NA,NA,NA,NA,NA,NA,38087.29044,402733.7151,NA,NA,NA,NA,NA,NA,NA,265140.8945,NA,NA,389060.0669,NA,863536.9878,NA,1478739.521,2083349.114,625592.8449,NA,NA,297090.8429,NA,NA,1312291.548,892897.1448,NA,NA,NA,NA,303905.8101,NA,287333.587,333439.9323,NA,NA,NA,NA,NA,251632.4429,329068.3197,820739.3002,472344.8447,NA,NA,NA,NA,603746.6076,834329.3042,NA,341990.4063,459512.0455,511751.5553,NA,NA,NA,518513.6477,NA,NA,NA,NA,NA,NA,NA,602833.4467,NA,609483.9785,NA,NA,NA,452766.1649,NA,322692.2679,NA
"M773T493",772.578134,493.2555,1515449.978,1527762.507,1430856.676,1542689.489,1273140.565,1589190.276,1572827.253,1266244.546,1136994.12,1409415.788,1416384.058,1207198.321,1105827.448,1251780.118,953579.4334,1198718.427,1137521.231,1554178.864,1405455.884,1196952.656,1196614.041,1612862.497,1213277.385,1312638.628,1252250.053,2561664.303,NA,2177376.556,NA,NA,NA,NA,3426526.437,2416192.409,1886909.575,NA,1507145.929,NA,2782734.104,NA,NA,NA,2673518.16,2635844.252,2938297.161,NA,2747416.666,NA,NA,NA,2447281.274,1698045.467,NA,3259675.531,NA,2798930.1,2203061.2,NA,1511394.686,3169124.863,NA,2255795.808,NA,2146617.203,2295706.901,1574926.716,NA,4325841.175,NA,NA,1743660.667,2875383.714,2069119.025,NA,2342128.431,2791390.143,2159154.082,NA,NA,NA,NA,1181258.112,1152434.791,1607672.11,2162377.847,3287904.404,1953401.935,1399086.659,1393055.165,1599114.931,NA,1728983.859,NA,1672260.638,2135153.311,1863569.972,NA,1913139.212,1224990.742,1757599.104,2232143.866,NA,NA,NA,NA,1561254.866,NA,NA,1079444.605,NA,2036409.059,NA,NA,1989948.607,1019863.626,1502227.95,NA,2265791.215,2523523.41,NA,2687111.715,3752585.802,1000110.131,NA,2544448.615,NA,NA,NA,NA,NA,NA,743856.6126,NA,1407433.653,1407481.168,NA,1983427.503,1111087.06,1547126.661,944721.9983,NA,903987.106,2625270.311,2462354.028,NA,4071657.26,NA,1600423.772,NA,1282268.616,NA,NA,NA,NA,1149783.296,NA,NA,3502202.693,NA,NA,3163090.071,NA,1168372.092,NA,NA,1510196.507,2061707.856,3091559.18,NA,2781375.707,1376762.526,NA,1905384.611,1956058.582,1808126.267,1964491.439,2057246.482,NA,2106531.689,NA,1200919.705,NA,5175014.289,1783251.937,1677298.62,1639104.139,NA,1307221.839,1610193.618,1619789.112,NA,NA,1519208.746,1207606.4,1728778.495,NA,2599831.438,NA,2050059.606,1417034.909,NA,629495.5914,1154761.599,2082486.512,NA,2192425.296,NA,NA,NA,NA,NA,1922945.201,1044442.713,NA,NA,NA,1790778.948
"M774T493",773.5815628,493.2555,630070.4407,636382.1004,595272.1912,644116.9126,530326.0348,660639.4867,656656.3399,524452.3539,472366.3116,618607.5332,596511.4868,498036.6271,465430.7665,523241.1104,389815.3918,493520.8349,470991.8103,649473.5937,591213.1367,503107.4481,498598.9123,678731.2862,504279.6156,546531.4387,521110.0977,1059487.551,NA,927299.1156,NA,NA,NA,NA,1417376.881,1011242.784,782939.1994,NA,635246.4282,NA,1093975.139,NA,NA,NA,1105847.185,1084832.723,1224834.03,NA,1147495.026,NA,NA,NA,1017365.306,712520.038,NA,1343505.4,NA,1162438.033,924133.4406,NA,631092.6369,1277896.057,NA,946421.32,NA,902466.8933,961815.0687,659288.9089,NA,1797427.357,NA,NA,724115.7165,1183283.66,861210.4763,NA,981410.3829,1153566.768,914571.0073,NA,NA,NA,NA,488908.0048,472911.9103,671522.6583,908680.0701,1360480.178,814239.2694,591304.8068,581404.6177,671565.9146,NA,726133.3389,NA,697723.6832,911978.0975,789668.4427,NA,805684.2815,511693.8954,739682.7599,904817.6587,NA,NA,NA,NA,656280.172,NA,NA,415678.0989,NA,860281.719,NA,NA,842576.1317,423977.1727,689489.8259,NA,957961.4684,1060134.829,NA,1125182.221,1568438.843,410429.565,NA,1061156.89,NA,NA,NA,NA,NA,NA,301076.845,NA,585577.2938,585896.0341,NA,835488.6089,453777.9457,646720.9496,387852.5008,NA,370435.114,1099769.778,1028829.77,NA,1707993.223,NA,669575.6606,NA,535456.0571,NA,NA,NA,NA,448984.7402,NA,NA,1464318.047,NA,NA,1329458.699,NA,486374.7901,NA,NA,627302.6815,875216.8866,1285905.562,NA,1160774.825,574093.3162,NA,808774.7652,825728.6125,763576.2423,826392.3925,870264.2422,NA,890288.4532,NA,493882.2203,NA,2180118.34,751397.4306,709890.2517,694494.5774,NA,545299.8073,679281.5839,711225.4967,NA,NA,643117.6964,527254.792,733237.2724,NA,1091135.954,NA,857403.4281,600677.4722,NA,345608.7054,478544.7525,885570.6561,NA,925794.5967,NA,NA,NA,NA,NA,812507.1,436083.7667,NA,NA,NA,750794.0237
"M780T224",780.4581375,223.679,632168.6047,667268.0714,619419.6326,635240.3395,622299.3923,625580.6894,651633.4452,606580.1612,609119.4369,624516.8608,625899.5805,586375.0658,619164.6381,617748.6926,519201.3064,596711.7219,577793.5923,561559.223,620154.1159,553373.5818,576584.5678,558256.838,573022.2967,568596.0142,519367.9013,1516558.444,NA,793202.0922,NA,NA,NA,NA,1201801.423,849440.4813,752449.1695,NA,1102713.017,NA,707815.565,NA,NA,NA,1071393.557,1604983.269,1089288.393,NA,887207.5029,NA,NA,NA,1277225.216,1054747.302,NA,1083403.136,NA,1294681.7,1090953.167,NA,1090751.4,1312661.571,NA,786949.3678,NA,721302.9663,481536.3478,379058.6006,NA,1450290.791,8735.034083,NA,1208300.385,1071271.166,359826.9721,NA,1220650.397,988837.3561,656208.8939,NA,NA,NA,NA,499649.4558,347473.8032,830204.2931,894277.5503,1806962.117,734598.7262,541258.2659,565255.0182,680646.6433,NA,881321.8197,NA,335047.8105,736429.2605,784914.3624,NA,1015458.682,714816.3461,1348037.176,948619.1058,NA,NA,NA,NA,996880.087,NA,NA,266559.8227,NA,810165.3698,NA,NA,1402605.797,862497.45,691243.3146,NA,950045.3356,861368.3269,NA,1156153.31,1384920.266,345944.8435,NA,999210.386,NA,NA,NA,NA,NA,NA,624925.3263,NA,737478.4217,449569.2777,NA,897993.3437,465101.1901,595907.8297,499846.7639,NA,409134.2231,1131548.549,1275758.721,NA,1192750.883,NA,626038.1959,NA,561051.2933,NA,NA,NA,NA,317090.7664,NA,NA,1164354.945,NA,NA,1164462.241,NA,351540.5351,NA,NA,508206.1769,789590.9697,1342729.683,NA,1130068.041,827555.6842,NA,1176765.423,786581.3301,691026.4462,1232289.818,576498.5602,NA,1017953.632,NA,332603.9496,NA,1705241.928,455625.9732,1214435.568,1145632.589,NA,397377.7736,722451.1131,462624.4794,NA,NA,830521.0724,297947.085,720121.251,NA,1102070.01,NA,433428.681,874257.6616,NA,564965.0403,963888.9801,930447.6741,NA,1217490.398,NA,NA,NA,NA,NA,837753.6836,780619.3207,NA,NA,NA,765434.6081
